2,status_code,pred_list,wbs_id,task_name,start_date,end_date,UNIFORMAT,,,,,,,,,,,MASTERFORMAT,,,
L5-9320,Not Started,L5-9305 L5-9315 L5320 L4-9320,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS PAINT - PRIME COAT,43059.33333,43074.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L5-9350,Not Started,L5-9540 L5-9340 L5360,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS MEP TRIM-OUT,43129.33333,43133.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L5-9340,Not Started,L5-9530 L5-9335 L5-9325,15059 LMES-5.9.1,LEVEL 05 - GUESTROOM MILLWORK,43115.33333,43126.66667,,,,,,,,,,,,06 00 00,Wood Plastics and Composites,06 22 00,Millwork
L5-9345,Not Started,L5-9325 L5-9335 FB081300,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS DOORS/HARDWARE,43115.33333,43126.66667,C,Interiors,C10,Interior Construction,C1020,Interior Doors,,,,,,08 00 00,Openings,08 14 00,Wood Doors
L5-9550,Not Started,L5-9540 FB1001,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS TOILET ACCESSORIES,43084.33333,43090.66667,C,Interiors,C10,Interior Construction,C1030,Fittings,C1030200,Bath & Toilet Accessories,C1030210,Bath & Toilet Accessories - Commercial,,10 00 00,Specialties,10 28 00,Toilet Bath and Laundry Accessories
L5-9355,Not Started,L5-9540 L5-9350,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS FIRE PROTECTION TRIM OUT,43136.33333,43138.66667,D,Services,D50,Electrical,D5030,Communications and Security,D5030700,Fire Alarm Systems,,,,21 00 00,Fire Suppression,21 05 00,Common Work Results for Fire Suppression
L5-9540,Not Started,L5-9530,15059 LMES-5.9.1,LEVEL 05 - GUESTROOM BATHROOMS WALL COVERINGS,43042.33333,43048.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010130,Wall Finishes - Coverings,,09 00 00,Finishes,09 72 00,Wall Coverings
L5-9330,Not Started,L5-9325,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS INSTALL FLOOR LEVELER,43089.33333,43097.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,03 00 00,Concrete,03 54 00,Cast Underlayment
L5-9365,Not Started,L5-9335 L5-9360,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS INSTALL CARPET,43146.33333,43152.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020500,Carpeting,C3020510,Carpet,,09 00 00,Finishes,09 68 00,Carpeting
L5-9335,Not Started,L5-9520 L5-9330,15059 LMES-5.9.1,LEVEL 05 - GUESTROOM ENTRY WAY INSTALL FLOORING (RF or CT),43108.33333,43112.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,09 00 00,Finishes,09 64 00,Wood Flooring
L5-9520,Not Started,L5-9330 L5-9510,15059 LMES-5.9.1,LEVEL 05 - GUESTROOM BATHROOMS INSTALL FLR LEVEL / FLOORING (RF or CT),43098.33333,43105.66667,,,,,,,,,,,,09 00 00,Finishes,09 64 00,Wood Flooring
L5-9370,Not Started,L5-9520 L5-9335 L5-9175,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS INSTALL THRESHOLDS,43159.33333,43165.66667,,,,,,,,,,,,08 00 00,Openings,08 71 00,Door Hardware
L5-9175,Not Started,L5-9365 L5-9170 L5-9150 L5-9145,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR INSTALL CARPET,43153.33333,43158.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020500,Carpeting,C3020510,Carpet,,09 00 00,Finishes,09 68 00,Carpeting
L5-9135,Not Started,L5-9125,15059 LMES-5.9.1,LEVEL 05 - ELEVATOR LOBBY INSTALL TILE FLOORING,43076.33333,43081.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,C3020430,Flooring - Tile,,09 00 00,Finishes,09 30 00,Tiling
L5-9170,Not Started,L5-9125,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR INSTALL FLOOR LEVELER,43076.33333,43082.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,03 00 00,Concrete,03 54 00,Cast Underlayment
L5-9125,Not Started,L5-9115,15059 LMES-5.9.1,LEVEL 05 - ELEVATOR LOBBY INSTALL FLOOR LEVELER,43074.33333,43075.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,03 00 00,Concrete,03 54 00,Cast Underlayment
L5-9375,Not Started,L5-9335 L5-9365,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS INSTALL WOOD BASE,43153.33333,43159.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020600,Bases Curbs & Trim,C3020620,Base - Wood,,06 00 00,Wood Plastics and Composites,06 22 00,Millwork
L5-9560,Not Started,L5-9520 L5-9530 L5-9540,15059 LMES-5.9.1,LEVEL 05 - GUESTROOM BATRHOOMS INSTALL TILE BASE,43108.33333,43115.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020600,Bases Curbs & Trim,,,,09 00 00,Finishes,09 30 00,Tiling
L5-9180,Not Started,L5-9135 L5-9175,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR / ELEV LOBBY INSTALL WOOD BASE,43159.33333,43160.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020600,Bases Curbs & Trim,C3020620,Base - Wood,,06 00 00,Wood Plastics and Composites,06 22 00,Millwork
L5-9145,Not Started,L5-9140,15059 LMES-5.9.1,LEVEL 05 - CORRIDORS WALL COVERINGS,43080.33333,43084.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010130,Wall Finishes - Coverings,,09 00 00,Finishes,09 72 00,Wall Coverings
L5-9140,Not Started,L5-9125,15059 LMES-5.9.1,LEVEL 05 - ELEVATOR LOBBY WALL COVERINGS,43076.33333,43077.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010130,Wall Finishes - Coverings,,09 00 00,Finishes,09 72 00,Wall Coverings
L5-9110,Not Started,L5-9305 L5-9105,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR/ELEV LOBBY TAPE AND FLOAT,43038.33333,43039.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L5-9100,Not Started,L5-9300 LE10120,15059 LMES-5.9.1,LEVEL 05 - CORRIDORS/ELEV LOBBY INSTALL GWB @ PARTITIONS,43027.33333,43033.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L5-9105,Not Started,L5-9100 LE10120,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR/ELEV LOBBY INSTALL GWB @  CEILINGS,43034.33333,43035.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030200,Suspended Ceilings,C3030220,Suspended Ceilings - Gypsum Board,,09 00 00,Finishes,09 29 00,Gypsum Board
L5-9500,Not Started,L5-9300,15059 LMES-5.9.1,LEVEL 05 - GUESTROOM BATHROOMS INSTALL BACKERBOARD @ TILE WALLS,43027.33333,43033.66667,,,,,,,,,,,,09 00 00,Finishes,09 28 00,Backing Boards and Underlayments
L5-9530,Not Started,L5-9500,15059 LMES-5.9.1,LEVEL 05 - GUESTROOM BATHROOMS INSTALL WALL TILE,43034.33333,43041.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010150,Wall Finishes - Tile,,09 00 00,Finishes,09 30 00,Tiling
L5-9315,Not Started,L5-9310,15059 LMES-5.9.1,LEVEL 05 - GUEST ROOM CEILINGS TAPE AND FLOAT,43041.33333,43048.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L5-9325,Not Started,L5-9320,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS PAINT - 2ND COAT,43075.33333,43088.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L5-9360,Not Started,L5-9325 L5-9355 L5-9570,15059 LMES-5.9.1,LEVEL 05 - GUESTROOMS PAINT - FINAL COAT,43139.33333,43145.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L5-9130,Not Started,L5-9120,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR/ELEV LOBBY MEP TRIM @ CEILINGS,43077.33333,43083.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L5-9150,Not Started,L5-9130,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR/ELEV LOBBY FIRE PROTECTION TRIM OUT,43084.33333,43088.66667,D,Services,D50,Electrical,D5030,Communications and Security,D5030700,Fire Alarm Systems,,,,21 00 00,Fire Suppression,21 05 00,Common Work Results for Fire Suppression
L5-9155,Not Started,L5-9135,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR/ELEVATOR LOBBY DOORS/HARDWARE,43082.33333,43083.66667,C,Interiors,C10,Interior Construction,C1020,Interior Doors,,,,,,08 00 00,Openings,08 14 00,Wood Doors
L5-9115,Not Started,L4-9115 L5320 L5-9110,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR/ELEV LOBBY PAINT/SKIM CEILING - PRIME COAT,43069.33333,43073.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030110,Ceiling Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L5-9120,Not Started,L5-9115,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR/ELEV LOBBY PAINT/SKIM CEILING - 2ND COAT,43074.33333,43076.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030110,Ceiling Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L5-9160,Not Started,L5-9120 L5-9150 L5-9570 L5-11000,15059 LMES-5.9.1,LEVEL 05 - CORRIDOR/ELEV LOBBY PAINT/SKIM CEILING - FINAL COAT,43098.33333,43102.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030110,Ceiling Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L6-9300,Not Started,L6-7010 L6150 L6210 L6181 L6250 L6200 L6-8000 LE10140,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS INSTALL GWB @ PARTITIONS,43020.33333,43040.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L6-9510,Not Started,L6-9500,15059 LMES-5.9.2,LEVEL 06 - GUESTROOM BATHROOMS TUBS/SHOWERS,43048.33333,43061.66667,D,Services,D20,Plumbing,D2010,Plumbing Fixtures,D2010700,Showers,D2010710,Showers,,22 00 00,Plumbing,22 41 00,Residential Plumbing Fixtures
L6-9310,Not Started,L6-9300 L6181 L6160 L6280 L6250 L6200 LE10140,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS CEILINGS INSTALL GWB,43041.33333,43054.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030200,Suspended Ceilings,C3030220,Suspended Ceilings - Gypsum Board,,09 00 00,Finishes,09 29 00,Gypsum Board
L6-9305,Not Started,L6-9300,15059 LMES-5.9.2,LEVEL 06 - GUEST ROOMS TAPE AND FLOAT,43027.33333,43047.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L6-9320,Not Started,L6-9305 L6-9315 L6320 L5-9320,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS PAINT - PRIME COAT,43068.33333,43081.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L6-9350,Not Started,L6-9540 L6-9340 L6360,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS MEP TRIM-OUT,43136.33333,43140.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L6-9340,Not Started,L6-9530 L6-9335 L6-9325,15059 LMES-5.9.2,LEVEL 06 - GUESTROOM MILLWORK,43122.33333,43133.66667,,,,,,,,,,,,06 00 00,Wood Plastics and Composites,06 22 00,Millwork
L6-9345,Not Started,L6-9325 L6-9335 L5-9345,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS DOORS/HARDWARE,43129.33333,43140.66667,C,Interiors,C10,Interior Construction,C1020,Interior Doors,,,,,,08 00 00,Openings,08 14 00,Wood Doors
L6-9550,Not Started,L6-9540 AP1001,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS TOILET ACCESSORIES,43067.33333,43073.66667,C,Interiors,C10,Interior Construction,C1030,Fittings,C1030200,Bath & Toilet Accessories,C1030210,Bath & Toilet Accessories - Commercial,,10 00 00,Specialties,10 28 00,Toilet Bath and Laundry Accessories
L6-9355,Not Started,L6-9540 L6-9350,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS FIRE PROTECTION TRIM OUT,43143.33333,43145.66667,D,Services,D50,Electrical,D5030,Communications and Security,D5030700,Fire Alarm Systems,,,,21 00 00,Fire Suppression,21 05 00,Common Work Results for Fire Suppression
L6-9540,Not Started,L6-9530,15059 LMES-5.9.2,LEVEL 06 - GUESTROOM BATHROOMS WALL COVERINGS,43056.33333,43066.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010130,Wall Finishes - Coverings,,09 00 00,Finishes,09 72 00,Wall Coverings
L6-9330,Not Started,L6-9325,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS INSTALL FLOOR LEVELER,43098.33333,43105.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,03 00 00,Concrete,03 54 00,Cast Underlayment
L6-9365,Not Started,L6-9335 L6-9360,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS INSTALL CARPET,43153.33333,43159.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020500,Carpeting,C3020510,Carpet,,09 00 00,Finishes,09 68 00,Carpeting
L6-9335,Not Started,L6-9520 L6-9330,15059 LMES-5.9.2,LEVEL 06 - GUESTROOM ENTRY WAY INSTALL FLOORING (RF or CT),43115.33333,43119.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,09 00 00,Finishes,09 64 00,Wood Flooring
L6-9520,Not Started,L6-9330 L6-9510,15059 LMES-5.9.2,LEVEL 06 - GUESTROOM BATHROOMS INSTALL FLR LEVEL / FLOORING (RF or CT),43108.33333,43112.66667,,,,,,,,,,,,09 00 00,Finishes,09 64 00,Wood Flooring
L6-9370,Not Started,L6-9520 L6-9335 L6-9175,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS INSTALL THRESHOLDS,43166.33333,43172.66667,,,,,,,,,,,,08 00 00,Openings,08 71 00,Door Hardware
L6-9175,Not Started,L6-9365 L6-9170 L6-9150 L6-9145,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR INSTALL CARPET,43160.33333,43165.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020500,Carpeting,C3020510,Carpet,,09 00 00,Finishes,09 68 00,Carpeting
L6-9135,Not Started,L6-9125,15059 LMES-5.9.2,LEVEL 06 - ELEVATOR LOBBY INSTALL TILE FLOORING,43081.33333,43084.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,C3020430,Flooring - Tile,,09 00 00,Finishes,09 30 00,Tiling
L6-9170,Not Started,L6-9125,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR INSTALL FLOOR LEVELER,43081.33333,43087.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,03 00 00,Concrete,03 54 00,Cast Underlayment
L6-9125,Not Started,L6-9115,15059 LMES-5.9.2,LEVEL 06 - ELEVATOR LOBBY INSTALL FLOOR LEVELER,43077.33333,43080.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,03 00 00,Concrete,03 54 00,Cast Underlayment
L6-9375,Not Started,L6-9335 L6-9365,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS INSTALL WOOD BASE,43160.33333,43166.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020600,Bases Curbs & Trim,C3020620,Base - Wood,,06 00 00,Wood Plastics and Composites,06 22 00,Millwork
L6-9560,Not Started,L6-9520 L6-9530 L6-9540,15059 LMES-5.9.2,LEVEL 06 - GUESTROOM BATRHOOMS INSTALL TILE BASE,43115.33333,43122.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020600,Bases Curbs & Trim,,,,09 00 00,Finishes,09 30 00,Tiling
L6-9180,Not Started,L6-9135 L6-9175,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR / ELEV LOBBY INSTALL WOOD BASE,43166.33333,43167.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020600,Bases Curbs & Trim,C3020620,Base - Wood,,06 00 00,Wood Plastics and Composites,06 22 00,Millwork
L6-9145,Not Started,L6-9140,15059 LMES-5.9.2,LEVEL 06 - CORRIDORS WALL COVERINGS,43083.33333,43089.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010130,Wall Finishes - Coverings,,09 00 00,Finishes,09 72 00,Wall Coverings
L6-9140,Not Started,L6-9125,15059 LMES-5.9.2,LEVEL 06 - ELEVATOR LOBBY WALL COVERINGS,43081.33333,43082.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010130,Wall Finishes - Coverings,,09 00 00,Finishes,09 72 00,Wall Coverings
L6-9110,Not Started,L6-9305 L6-9105,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR/ELEV LOBBY TAPE AND FLOAT,43052.33333,43053.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L6-9100,Not Started,L6-9300 LE10140,15059 LMES-5.9.2,LEVEL 06 - CORRIDORS/ELEV LOBBY INSTALL GWB @ PARTITIONS,43041.33333,43047.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L6-9105,Not Started,L6-9100 LE10140,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR/ELEV LOBBY INSTALL GWB @  CEILINGS,43048.33333,43049.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030200,Suspended Ceilings,C3030220,Suspended Ceilings - Gypsum Board,,09 00 00,Finishes,09 29 00,Gypsum Board
L6-9500,Not Started,L6-9300,15059 LMES-5.9.2,LEVEL 06 - GUESTROOM BATHROOMS INSTALL BACKERBOARD @ TILE WALLS,43041.33333,43047.66667,,,,,,,,,,,,09 00 00,Finishes,09 28 00,Backing Boards and Underlayments
L6-9530,Not Started,L6-9500,15059 LMES-5.9.2,LEVEL 06 - GUESTROOM BATHROOMS INSTALL WALL TILE,43048.33333,43055.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010150,Wall Finishes - Tile,,09 00 00,Finishes,09 30 00,Tiling
L6-9315,Not Started,L6-9310,15059 LMES-5.9.2,LEVEL 06 - GUEST ROOM CEILINGS TAPE AND FLOAT,43055.33333,43066.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L6-9325,Not Started,L6-9320,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS PAINT - 2ND COAT,43082.33333,43097.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L6-9360,Not Started,L6-9325 L6-9355 L6-9570,15059 LMES-5.9.2,LEVEL 06 - GUESTROOMS PAINT - FINAL COAT,43146.33333,43152.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L6-9130,Not Started,L6-9120,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR/ELEV LOBBY MEP TRIM @ CEILINGS,43082.33333,43088.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L6-9150,Not Started,L6-9130,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR/ELEV LOBBY FIRE PROTECTION TRIM OUT,43089.33333,43091.66667,D,Services,D50,Electrical,D5030,Communications and Security,D5030700,Fire Alarm Systems,,,,21 00 00,Fire Suppression,21 05 00,Common Work Results for Fire Suppression
L6-9155,Not Started,L6-9135,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR/ELEVATOR LOBBY DOORS/HARDWARE,43087.33333,43088.66667,C,Interiors,C10,Interior Construction,C1020,Interior Doors,,,,,,08 00 00,Openings,08 14 00,Wood Doors
L6-9115,Not Started,L5-9115 L6320 L6-9110,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR/ELEV LOBBY PAINT/SKIM CEILING - PRIME COAT,43074.33333,43076.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030110,Ceiling Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L6-9120,Not Started,L6-9115,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR/ELEV LOBBY PAINT/SKIM CEILING - 2ND COAT,43077.33333,43081.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030110,Ceiling Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L6-9160,Not Started,L6-9120 L6-9150 L6-9570 L6-11000,15059 LMES-5.9.2,LEVEL 06 - CORRIDOR/ELEV LOBBY PAINT/SKIM CEILING - FINAL COAT,43108.33333,43109.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030110,Ceiling Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L7-9300,Not Started,L7-7010 L7150 L7210 L7181 L7250 L7200 L7-8000 LE10160,15059 LMES-5.9.3,LEVEL 07 - GUESTROOMS INSTALL GWB @ PARTITIONS,43034.33333,43054.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L7-9510,Not Started,L7-9500,15059 LMES-5.9.3,LEVEL 07 - GUESTROOM BATHROOMS TUBS/SHOWERS,43066.33333,43077.66667,D,Services,D20,Plumbing,D2010,Plumbing Fixtures,D2010700,Showers,D2010710,Showers,,22 00 00,Plumbing,22 41 00,Residential Plumbing Fixtures
L7-9310,Not Started,L7-9300 L7160 L7181 L7250 L7280 L7200 LE10160,15059 LMES-5.9.3,LEVEL 07 - GUESTROOMS CEILINGS INSTALL GWB,43055.33333,43070.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030200,Suspended Ceilings,C3030220,Suspended Ceilings - Gypsum Board,,09 00 00,Finishes,09 29 00,Gypsum Board
L7-9305,Not Started,L7-9300,15059 LMES-5.9.3,LEVEL 07 - GUEST ROOMS TAPE AND FLOAT,43041.33333,43061.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L7-9320,Not Started,L7-9305 L7-9315 L7320 L6-9320,15059 LMES-5.9.3,LEVEL 07 - GUESTROOMS PAINT - PRIME COAT,43081.33333,43096.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L7-9350,Not Started,L7-9540 L7-9340 L7360,15059 LMES-5.9.3,LEVEL 07 - GUESTROOMS MEP TRIM-OUT,43147.33333,43153.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L7-9340,Not Started,L7-9530 L7-9335 L7-9325,15059 LMES-5.9.3,LEVEL 07 - GUESTROOM MILLWORK,43133.33333,43146.66667,,,,,,,,,,,,06 00 00,Wood Plastics and Composites,06 22 00,Millwork
L7-9345,Not Started,L7-9325 L7-9335 L6-9345,15059 LMES-5.9.3,LEVEL 07 - GUESTROOMS DOORS/HARDWARE,43143.33333,43154.66667,C,Interiors,C10,Interior Construction,C1020,Interior Doors,,,,,,08 00 00,Openings,08 14 00,Wood Doors
L7-9550,Not Started,L7-9540 AP1001,15059 LMES-5.9.3,LEVEL 07 - GUESTROOMS TOILET ACCESSORIES,43081.33333,43087.66667,C,Interiors,C10,Interior Construction,C1030,Fittings,C1030200,Bath & Toilet Accessories,C1030210,Bath & Toilet Accessories - Commercial,,10 00 00,Specialties,10 28 00,Toilet Bath and Laundry Accessories
L7-9355,Not Started,L7-9540 L7-9350,15059 LMES-5.9.3,LEVEL 07 - GUESTROOMS FIRE PROTECTION TRIM OUT,43154.33333,43158.66667,D,Services,D50,Electrical,D5030,Communications and Security,D5030700,Fire Alarm Systems,,,,21 00 00,Fire Suppression,21 05 00,Common Work Results for Fire Suppression
L7-9540,Not Started,L7-9530,15059 LMES-5.9.3,LEVEL 07 - GUESTROOM BATHROOMS WALL COVERINGS,43074.33333,43080.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010130,Wall Finishes - Coverings,,09 00 00,Finishes,09 72 00,Wall Coverings
L7-9330,Not Started,L7-9325,15059 LMES-5.9.3,LEVEL 07 - GUESTROOMS INSTALL FLOOR LEVELER,43112.33333,43118.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,03 00 00,Concrete,03 54 00,Cast Underlayment
